row_id,stain_title,section,method_index,materials,steps,method_notes,method_cautions,intro_notes,top_cautions,source_archive_url,source_original_url,extra
196-1,Super glue,Upholstery,1,,,"What you will need Acetone Dry cleaning solvent Hydrogen peroxide Steps to Clean Carefully blot up excess polish. Using an eye dropper, apply a small amount of acetone to the stain. Blot immediately. Repeat Steps 2 and 3 until no more stain is removed. Using a clean white cloth, sponge the stain with a dry cleaning solvent. Blot until the solvent is absorbed. If the stain remains, apply hydrogen peroxide. Use an eye dropper to apply the peroxide directly on the stain. Sponge with cold water and blot dry to remove the hydrogen peroxide.",,"Treat stains as soon as possible after staining. The older the stain, the more difficult it will be to remove. | All stain removal methods should be applied prior to laundering washable garments. Stains that have been laundered and dried are almost impossible to remove. | Washable Fabrics What you will need Pretreatment laundry stain remover Heavy-duty liquid detergent Chlorine bleach or oxygen bleach Dry cleaning solvent Absorbent paper towels Steps to Clean Saturate area with pretreatment laundry stain remover (aerosol types work better on greasy stains) Wait one minute for product to penetrate the stain. For stubborn stains, rub with heavy-duty liquid detergent. Launder immediately. If color stain remains, soak/wash in chlorine bleach if safe for fabric, or in oxygen bleach. For extra heavy stains, apply dry cleaning solvent to back of the stain over absorbent paper towels. Let dry, rinse. Proceed as above. | Upholstery What you will need Acetone Dry cleaning solvent Hydrogen peroxide Steps to Clean Carefully blot up excess polish. Using an eye dropper, apply a small amount of acetone to the stain. Blot immediately. Repeat Steps 2 and 3 until no more stain is removed. Using a clean white cloth, sponge the stain with a dry cleaning solvent. Blot until the solvent is absorbed. If the stain remains, apply hydrogen peroxide. Use an eye dropper to apply the peroxide directly on the stain. Sponge with cold water and blot dry to remove the hydrogen peroxide.",,https://web.archive.org/web/20201127204719/https://web.extension.illinois.edu/stain/staindetail.cfm?ID=141,https://web.extension.illinois.edu/stain/staindetail.cfm?ID=141,
197-1,Sweet potato,Upholstery,1,,,"What you will need Detergent Steps to Clean Mix one (1) tablespoon of liquid dishwashing detergent with two (2) cups of cool water. Using a clean white cloth, sponge the stain with the detergent solution. Blot until the liquid is absorbed. Repeat Steps 2 and 3 until the stain disappears. Sponge with cold water and blot dry to remove the detergent solution.",,"Treat stains as soon as possible after staining. The older the stain, the more difficult it will be to remove. | All stain removal methods should be applied prior to laundering washable garments. Stains that have been laundered and dried are almost impossible to remove. | Upholstery What you will need Detergent Steps to Clean Mix one (1) tablespoon of liquid dishwashing detergent with two (2) cups of cool water. Using a clean white cloth, sponge the stain with the detergent solution. Blot until the liquid is absorbed. Repeat Steps 2 and 3 until the stain disappears. Sponge with cold water and blot dry to remove the detergent solution.",,https://web.archive.org/web/20201127204719/https://web.extension.illinois.edu/stain/staindetail.cfm?ID=206,https://web.extension.illinois.edu/stain/staindetail.cfm?ID=206,
198-1,Tape residue,Upholstery,1,,,"What you will need Dry cleaning solvent Steps to Clean Using a clean white cloth, sponge the stain with the dry cleaning solvent. Blot until the solvent is absorbed. Repeat Steps 2 and 3 until the stain disappears.",,"Treat stains as soon as possible after staining. The older the stain, the more difficult it will be to remove. | All stain removal methods should be applied prior to laundering washable garments. Stains that have been laundered and dried are almost impossible to remove. | Upholstery What you will need Dry cleaning solvent Steps to Clean Using a clean white cloth, sponge the stain with the dry cleaning solvent. Blot until the solvent is absorbed. Repeat Steps 2 and 3 until the stain disappears.",,https://web.archive.org/web/20201127204719/https://web.extension.illinois.edu/stain/staindetail.cfm?ID=213,https://web.extension.illinois.edu/stain/staindetail.cfm?ID=213,
199-1,Tar,Washable Fabrics,1,,,"What you will need Pretreatment laundry stain remover Heavy-duty liquid detergent Chlorine bleach or oxygen bleach Dry cleaning solvent Absorbent paper towels Steps to Clean Saturate area with pretreatment laundry stain remover (aerosol types work better on greasy stains) Wait one minute for product to penetrate the stain. For stubborn stains, rub with heavy-duty liquid detergent. Launder immediately. If color stain remains, soak/wash in chlorine bleach if safe for fabric, or in oxygen bleach. For extra heavy stains, apply dry cleaning solvent to back of the stain over absorbent paper towels. Let dry, rinse. Proceed as above.",,"Treat stains as soon as possible after staining. The older the stain, the more difficult it will be to remove. | All stain removal methods should be applied prior to laundering washable garments. Stains that have been laundered and dried are almost impossible to remove. | Washable Fabrics What you will need Pretreatment laundry stain remover Heavy-duty liquid detergent Chlorine bleach or oxygen bleach Dry cleaning solvent Absorbent paper towels Steps to Clean Saturate area with pretreatment laundry stain remover (aerosol types work better on greasy stains) Wait one minute for product to penetrate the stain. For stubborn stains, rub with heavy-duty liquid detergent. Launder immediately. If color stain remains, soak/wash in chlorine bleach if safe for fabric, or in oxygen bleach. For extra heavy stains, apply dry cleaning solvent to back of the stain over absorbent paper towels. Let dry, rinse. Proceed as above. | Carpet Chemical solvents and supplies Clean absorbent towels Carpet shampoo Dull knife Vacuum Remove excess material by blotting up liquids with a clean absorbent towel and scraping up solids with a dull edge of a knife. Sponge lightly with cool water and blot several times. Apply diluted carpet shampoo (1 part liquid carpet shampoo to 4 parts water) with a brush or towel. Let the area dry thoroughly; then vacuum. Repeat if necessary. Steps to Clean | Upholstery What you will need Dry cleaning solvent Steps to Clean Using a clean white cloth, sponge the stain with the dry cleaning solvent. Blot until the solvent is absorbed. Repeat Steps 2 and 3 until the stain disappears.",,https://web.archive.org/web/20201127204719/https://web.extension.illinois.edu/stain/staindetail.cfm?ID=142,https://web.extension.illinois.edu/stain/staindetail.cfm?ID=142,
199-1,Tar,Carpet,1,,,Chemical solvents and supplies Clean absorbent towels Carpet shampoo Dull knife Vacuum Remove excess material by blotting up liquids with a clean absorbent towel and scraping up solids with a dull edge of a knife. Sponge lightly with cool water and blot several times. Apply diluted carpet shampoo (1 part liquid carpet shampoo to 4 parts water) with a brush or towel. Let the area dry thoroughly; then vacuum. Repeat if necessary. Steps to Clean,,"Treat stains as soon as possible after staining. The older the stain, the more difficult it will be to remove. | All stain removal methods should be applied prior to laundering washable garments. Stains that have been laundered and dried are almost impossible to remove. | Washable Fabrics What you will need Pretreatment laundry stain remover Heavy-duty liquid detergent Chlorine bleach or oxygen bleach Dry cleaning solvent Absorbent paper towels Steps to Clean Saturate area with pretreatment laundry stain remover (aerosol types work better on greasy stains) Wait one minute for product to penetrate the stain. For stubborn stains, rub with heavy-duty liquid detergent. Launder immediately. If color stain remains, soak/wash in chlorine bleach if safe for fabric, or in oxygen bleach. For extra heavy stains, apply dry cleaning solvent to back of the stain over absorbent paper towels. Let dry, rinse. Proceed as above. | Carpet Chemical solvents and supplies Clean absorbent towels Carpet shampoo Dull knife Vacuum Remove excess material by blotting up liquids with a clean absorbent towel and scraping up solids with a dull edge of a knife. Sponge lightly with cool water and blot several times. Apply diluted carpet shampoo (1 part liquid carpet shampoo to 4 parts water) with a brush or towel. Let the area dry thoroughly; then vacuum. Repeat if necessary. Steps to Clean | Upholstery What you will need Dry cleaning solvent Steps to Clean Using a clean white cloth, sponge the stain with the dry cleaning solvent. Blot until the solvent is absorbed. Repeat Steps 2 and 3 until the stain disappears.",,https://web.archive.org/web/20201127204719/https://web.extension.illinois.edu/stain/staindetail.cfm?ID=142,https://web.extension.illinois.edu/stain/staindetail.cfm?ID=142,
199-1,Tar,Upholstery,1,,,"What you will need Dry cleaning solvent Steps to Clean Using a clean white cloth, sponge the stain with the dry cleaning solvent. Blot until the solvent is absorbed. Repeat Steps 2 and 3 until the stain disappears.",,"Treat stains as soon as possible after staining. The older the stain, the more difficult it will be to remove. | All stain removal methods should be applied prior to laundering washable garments. Stains that have been laundered and dried are almost impossible to remove. | Washable Fabrics What you will need Pretreatment laundry stain remover Heavy-duty liquid detergent Chlorine bleach or oxygen bleach Dry cleaning solvent Absorbent paper towels Steps to Clean Saturate area with pretreatment laundry stain remover (aerosol types work better on greasy stains) Wait one minute for product to penetrate the stain. For stubborn stains, rub with heavy-duty liquid detergent. Launder immediately. If color stain remains, soak/wash in chlorine bleach if safe for fabric, or in oxygen bleach. For extra heavy stains, apply dry cleaning solvent to back of the stain over absorbent paper towels. Let dry, rinse. Proceed as above. | Carpet Chemical solvents and supplies Clean absorbent towels Carpet shampoo Dull knife Vacuum Remove excess material by blotting up liquids with a clean absorbent towel and scraping up solids with a dull edge of a knife. Sponge lightly with cool water and blot several times. Apply diluted carpet shampoo (1 part liquid carpet shampoo to 4 parts water) with a brush or towel. Let the area dry thoroughly; then vacuum. Repeat if necessary. Steps to Clean | Upholstery What you will need Dry cleaning solvent Steps to Clean Using a clean white cloth, sponge the stain with the dry cleaning solvent. Blot until the solvent is absorbed. Repeat Steps 2 and 3 until the stain disappears.",,https://web.archive.org/web/20201127204719/https://web.extension.illinois.edu/stain/staindetail.cfm?ID=142,https://web.extension.illinois.edu/stain/staindetail.cfm?ID=142,
200-1,Tea,Washable Fabrics,1,,,"What you will need Liquid hand dishwashing detergent White vinegar Rubbing alcohol Enzyme presoak product Chlorine bleach or oxygen bleach Caution: Never mix chlorine bleach with ammonia - fumes are hazardous. Steps to Clean Soak for 15 minutes in mixture of one quart lukewarm water, one-half teaspoon liquid hand dishwashing detergent and one tablespoon white vinegar. Rinse. Sponge with rubbing alcohol, using light motions from center to edge of stain. Soak for 30 minutes in one quart warm water with one tablespoon enzyme presoak products. If color stain remains, launder in chlorine bleach if safe for the fabric, or in oxygen bleach.",,"Treat stains as soon as possible after staining. The older the stain, the more difficult it will be to remove. | All stain removal methods should be applied prior to laundering washable garments. Stains that have been laundered and dried are almost impossible to remove. | Washable Fabrics What you will need Liquid hand dishwashing detergent White vinegar Rubbing alcohol Enzyme presoak product Chlorine bleach or oxygen bleach Caution: Never mix chlorine bleach with ammonia - fumes are hazardous. Steps to Clean Soak for 15 minutes in mixture of one quart lukewarm water, one-half teaspoon liquid hand dishwashing detergent and one tablespoon white vinegar. Rinse. Sponge with rubbing alcohol, using light motions from center to edge of stain. Soak for 30 minutes in one quart warm water with one tablespoon enzyme presoak products. If color stain remains, launder in chlorine bleach if safe for the fabric, or in oxygen bleach. | Carpet What you will need Detergent White vinegar Steps to Clean Using clean white paper towels, blot up as much of the stain as possible. Use plain water or mix one tablespoon of liquid dishwashing detergent and one tablespoon of white vinegar with two cups of warm water. Using a clean white cloth, sponge the stain with a small amount of water or the detergent/vinegar solution. Apply a little bit at a time, blotting frequently with a dry cloth until the stain disappears. If using a detergent/vinegar solution, sponge with cold water and blot dry to remove the solution. | Upholstery What you will need Detergent Steps to Clean Mix one (1) tablespoon of liquid dishwashing detergent with two (2) cups of cool water. Using a clean white cloth, sponge the stain with the detergent solution. Blot until the liquid is absorbed. Repeat Steps 2 and 3 until the stain disappears. Sponge with cold water and blot dry to remove the detergent solution. Or What you will need Dry cleaning solvent Steps to Clean Using a clean white cloth, sponge the stain with the dry cleaning solvent. Blot until the solvent is absorbed. Repeat Steps 2 and 3 until the stain disappears.",,https://web.archive.org/web/20201127204719/https://web.extension.illinois.edu/stain/staindetail.cfm?ID=55,https://web.extension.illinois.edu/stain/staindetail.cfm?ID=55,
200-1,Tea,Carpet,1,,,"What you will need Detergent White vinegar Steps to Clean Using clean white paper towels, blot up as much of the stain as possible. Use plain water or mix one tablespoon of liquid dishwashing detergent and one tablespoon of white vinegar with two cups of warm water. Using a clean white cloth, sponge the stain with a small amount of water or the detergent/vinegar solution. Apply a little bit at a time, blotting frequently with a dry cloth until the stain disappears. If using a detergent/vinegar solution, sponge with cold water and blot dry to remove the solution.",,"Treat stains as soon as possible after staining. The older the stain, the more difficult it will be to remove. | All stain removal methods should be applied prior to laundering washable garments. Stains that have been laundered and dried are almost impossible to remove. | Washable Fabrics What you will need Liquid hand dishwashing detergent White vinegar Rubbing alcohol Enzyme presoak product Chlorine bleach or oxygen bleach Caution: Never mix chlorine bleach with ammonia - fumes are hazardous. Steps to Clean Soak for 15 minutes in mixture of one quart lukewarm water, one-half teaspoon liquid hand dishwashing detergent and one tablespoon white vinegar. Rinse. Sponge with rubbing alcohol, using light motions from center to edge of stain. Soak for 30 minutes in one quart warm water with one tablespoon enzyme presoak products. If color stain remains, launder in chlorine bleach if safe for the fabric, or in oxygen bleach. | Carpet What you will need Detergent White vinegar Steps to Clean Using clean white paper towels, blot up as much of the stain as possible. Use plain water or mix one tablespoon of liquid dishwashing detergent and one tablespoon of white vinegar with two cups of warm water. Using a clean white cloth, sponge the stain with a small amount of water or the detergent/vinegar solution. Apply a little bit at a time, blotting frequently with a dry cloth until the stain disappears. If using a detergent/vinegar solution, sponge with cold water and blot dry to remove the solution. | Upholstery What you will need Detergent Steps to Clean Mix one (1) tablespoon of liquid dishwashing detergent with two (2) cups of cool water. Using a clean white cloth, sponge the stain with the detergent solution. Blot until the liquid is absorbed. Repeat Steps 2 and 3 until the stain disappears. Sponge with cold water and blot dry to remove the detergent solution. Or What you will need Dry cleaning solvent Steps to Clean Using a clean white cloth, sponge the stain with the dry cleaning solvent. Blot until the solvent is absorbed. Repeat Steps 2 and 3 until the stain disappears.",,https://web.archive.org/web/20201127204719/https://web.extension.illinois.edu/stain/staindetail.cfm?ID=55,https://web.extension.illinois.edu/stain/staindetail.cfm?ID=55,
200-1,Tea,Upholstery,1,,,"What you will need Detergent Steps to Clean Mix one (1) tablespoon of liquid dishwashing detergent with two (2) cups of cool water. Using a clean white cloth, sponge the stain with the detergent solution. Blot until the liquid is absorbed. Repeat Steps 2 and 3 until the stain disappears. Sponge with cold water and blot dry to remove the detergent solution. Or What you will need Dry cleaning solvent Steps to Clean Using a clean white cloth, sponge the stain with the dry cleaning solvent. Blot until the solvent is absorbed. Repeat Steps 2 and 3 until the stain disappears.",,"Treat stains as soon as possible after staining. The older the stain, the more difficult it will be to remove. | All stain removal methods should be applied prior to laundering washable garments. Stains that have been laundered and dried are almost impossible to remove. | Washable Fabrics What you will need Liquid hand dishwashing detergent White vinegar Rubbing alcohol Enzyme presoak product Chlorine bleach or oxygen bleach Caution: Never mix chlorine bleach with ammonia - fumes are hazardous. Steps to Clean Soak for 15 minutes in mixture of one quart lukewarm water, one-half teaspoon liquid hand dishwashing detergent and one tablespoon white vinegar. Rinse. Sponge with rubbing alcohol, using light motions from center to edge of stain. Soak for 30 minutes in one quart warm water with one tablespoon enzyme presoak products. If color stain remains, launder in chlorine bleach if safe for the fabric, or in oxygen bleach. | Carpet What you will need Detergent White vinegar Steps to Clean Using clean white paper towels, blot up as much of the stain as possible. Use plain water or mix one tablespoon of liquid dishwashing detergent and one tablespoon of white vinegar with two cups of warm water. Using a clean white cloth, sponge the stain with a small amount of water or the detergent/vinegar solution. Apply a little bit at a time, blotting frequently with a dry cloth until the stain disappears. If using a detergent/vinegar solution, sponge with cold water and blot dry to remove the solution. | Upholstery What you will need Detergent Steps to Clean Mix one (1) tablespoon of liquid dishwashing detergent with two (2) cups of cool water. Using a clean white cloth, sponge the stain with the detergent solution. Blot until the liquid is absorbed. Repeat Steps 2 and 3 until the stain disappears. Sponge with cold water and blot dry to remove the detergent solution. Or What you will need Dry cleaning solvent Steps to Clean Using a clean white cloth, sponge the stain with the dry cleaning solvent. Blot until the solvent is absorbed. Repeat Steps 2 and 3 until the stain disappears.",,https://web.archive.org/web/20201127204719/https://web.extension.illinois.edu/stain/staindetail.cfm?ID=55,https://web.extension.illinois.edu/stain/staindetail.cfm?ID=55,
201-1,Tempera paint,Washable Fabrics,1,,,"What you will need Heavy-duty liquid detergent Dilute solution of all-fabric powdered bleach Liquid chlorine bleach Commercial color remover Steps to Clean Pretreat the stain with heavy-duty liquid detergent. Rinse. Soak fabric in dilute solution of all-fabric powdered bleach. If stain persists and garment is white or colorfast, soak entire garment in diluted solution of liquid chlorine bleach and water. Chlorine bleach may change the color of the garment or cause irreversible damage. Check for bleach tolerance on a hidden seam. If stain does not come out in 15 minutes of bleaching, if cannot be removed by bleaching. If bleaching is not safe or does not work, use a commercial color remover according to package directions. Note that color remover will take out the fabric color as well as the stain. Do not exceed 160 degrees Fahrenheit water with any synthetic fabrics*. Launder. * Synthetic Fabrics are: Acetate, Acrylic, Polyester, Nylon, Olefin, Triacetate and anything labeled static-resistant, wrinkle-resistant, permanent-press, no-iron, stain-proof or moth-repellent",,"Treat stains as soon as possible after staining. The older the stain, the more difficult it will be to remove. | All stain removal methods should be applied prior to laundering washable garments. Stains that have been laundered and dried are almost impossible to remove. | Washable Fabrics What you will need Heavy-duty liquid detergent Dilute solution of all-fabric powdered bleach Liquid chlorine bleach Commercial color remover Steps to Clean Pretreat the stain with heavy-duty liquid detergent. Rinse. Soak fabric in dilute solution of all-fabric powdered bleach. If stain persists and garment is white or colorfast, soak entire garment in diluted solution of liquid chlorine bleach and water. Chlorine bleach may change the color of the garment or cause irreversible damage. Check for bleach tolerance on a hidden seam. If stain does not come out in 15 minutes of bleaching, if cannot be removed by bleaching. If bleaching is not safe or does not work, use a commercial color remover according to package directions. Note that color remover will take out the fabric color as well as the stain. Do not exceed 160 degrees Fahrenheit water with any synthetic fabrics*. Launder. * Synthetic Fabrics are: Acetate, Acrylic, Polyester, Nylon, Olefin, Triacetate and anything labeled static-resistant, wrinkle-resistant, permanent-press, no-iron, stain-proof or moth-repellent",,https://web.archive.org/web/20201127204719/https://web.extension.illinois.edu/stain/staindetail.cfm?ID=74,https://web.extension.illinois.edu/stain/staindetail.cfm?ID=74,
202-1,Tobacco,Upholstery,1,,,"What you will need Detergent Steps to Clean Mix one (1) tablespoon of liquid dishwashing detergent with two (2) cups of cool water. Using a clean white cloth, sponge the stain with the detergent solution. Blot until the liquid is absorbed. Repeat Steps 2 and 3 until the stain disappears. Sponge with cold water and blot dry to remove the detergent solution.",,"Treat stains as soon as possible after staining. The older the stain, the more difficult it will be to remove. | All stain removal methods should be applied prior to laundering washable garments. Stains that have been laundered and dried are almost impossible to remove. | Upholstery What you will need Detergent Steps to Clean Mix one (1) tablespoon of liquid dishwashing detergent with two (2) cups of cool water. Using a clean white cloth, sponge the stain with the detergent solution. Blot until the liquid is absorbed. Repeat Steps 2 and 3 until the stain disappears. Sponge with cold water and blot dry to remove the detergent solution.",,https://web.archive.org/web/20201127204719/https://web.extension.illinois.edu/stain/staindetail.cfm?ID=207,https://web.extension.illinois.edu/stain/staindetail.cfm?ID=207,
203-1,Tomato juice,Washable Fabrics,1,,,"What you will need Liquid hand dishwashing detergent White vinegar Rubbing alcohol Enzyme presoak product Chlorine bleach or oxygen bleach Caution: Never mix chlorine bleach with ammonia - fumes are hazardous. Steps to Clean Soak for 15 minutes in mixture of one quart lukewarm water, one-half teaspoon liquid hand dishwashing detergent and one tablespoon white vinegar. Rinse. Sponge with rubbing alcohol, using light motions from center to edge of stain. Soak for 30 minutes in one quart warm water with one tablespoon enzyme presoak products. If color stain remains, launder in chlorine bleach if safe for the fabric, or in oxygen bleach.",,"Treat stains as soon as possible after staining. The older the stain, the more difficult it will be to remove. | All stain removal methods should be applied prior to laundering washable garments. Stains that have been laundered and dried are almost impossible to remove. | Washable Fabrics What you will need Liquid hand dishwashing detergent White vinegar Rubbing alcohol Enzyme presoak product Chlorine bleach or oxygen bleach Caution: Never mix chlorine bleach with ammonia - fumes are hazardous. Steps to Clean Soak for 15 minutes in mixture of one quart lukewarm water, one-half teaspoon liquid hand dishwashing detergent and one tablespoon white vinegar. Rinse. Sponge with rubbing alcohol, using light motions from center to edge of stain. Soak for 30 minutes in one quart warm water with one tablespoon enzyme presoak products. If color stain remains, launder in chlorine bleach if safe for the fabric, or in oxygen bleach.",,https://web.archive.org/web/20201127204719/https://web.extension.illinois.edu/stain/staindetail.cfm?ID=56,https://web.extension.illinois.edu/stain/staindetail.cfm?ID=56,
204-1,Tomato-based products,Washable Fabrics,1,,,"What you will need Pretreatment laundry stain remover Heavy-duty liquid detergent Chlorine bleach or oxygen bleach Dry cleaning solvent Absorbent paper towels Steps to Clean Saturate area with pretreatment laundry stain remover (aerosol types work better on greasy stains) Wait one minute for product to penetrate the stain. For stubborn stains, rub with heavy-duty liquid detergent. Launder immediately. If color stain remains, soak/wash in chlorine bleach if safe for fabric, or in oxygen bleach. For extra heavy stains, apply dry cleaning solvent to back of the stain over absorbent paper towels. Let dry, rinse. Proceed as above.",,"Treat stains as soon as possible after staining. The older the stain, the more difficult it will be to remove. | All stain removal methods should be applied prior to laundering washable garments. Stains that have been laundered and dried are almost impossible to remove. | Washable Fabrics What you will need Pretreatment laundry stain remover Heavy-duty liquid detergent Chlorine bleach or oxygen bleach Dry cleaning solvent Absorbent paper towels Steps to Clean Saturate area with pretreatment laundry stain remover (aerosol types work better on greasy stains) Wait one minute for product to penetrate the stain. For stubborn stains, rub with heavy-duty liquid detergent. Launder immediately. If color stain remains, soak/wash in chlorine bleach if safe for fabric, or in oxygen bleach. For extra heavy stains, apply dry cleaning solvent to back of the stain over absorbent paper towels. Let dry, rinse. Proceed as above. | Carpet What you will need Isopropyl rubbing alcohol Detergent Hydrogen peroxide Steps to Clean Remove as much of the foreign material as possible by blotting with a white paper towel or scraping with a dull knife. Apply rubbing alcohol to a clean white cloth, white paper towel or cotton ball. If the spot extends deep into the pile use a blotting motion until the spot is removed or no color is transferred to the cloth. Do not allow the alcohol to penetrate into the backing as this will destroy the latex bond. If the spot is on the surface only, rub in one direction at a time. Never use a circular motion to remove the spot as this may destroy the texture. Stop if spot is removed. If not, continue with the next step. Apply a small quantity of detergent solution to the spot. (To make the detergent solution mix 1/4 teaspoon of a hand dishwashing detergent which does not contain lanolin or bleach with 1 quart of water) Use a blotting motion to work the detergent into the affected area. If spot is being removed continue applying detergent solution and blotting with a white paper towel until spot is removed. Rinse with tap water using a spray bottle, blot to remove excess moisture. Spray lightly with water, do not blot this time; apply pad of paper towels and brick and allow to dry. If there is still some stain on the carpet and blotting is not removing it, then moisten the tufts in the stained area with 3% hydrogen peroxide. Let stand for on (1) hour. Blot and repeat until carpet is stain free. Light will cause peroxide to change back to water so no rinsing is necessary. Apply pad of paper towels and weight down with brick. Or What you will need Clean absorbent towels Diluted carpet shampoo Vacuum cleaner Steps to Clean Remove excess foreign material by blotting with a clean absorbent towel. Sponge lightly with cool water and blot several times. Apply diluted carpet shampoo (1 part liquid carpet shampoo to 4 parts water) with a brush or towel. Let the area dry thoroughly, and then vacuum. Repeat if needed. Or Chemical solvents and supplies Detergent Ammonia Mix one tablespoon of liquid dishwashing detergent with two cups of warm water. Using a clean white cloth, sponge the stain with the detergent solution. Blot until the liquid is absorbed. Repeat Steps 2 and 3 until the stain disappears or is no longer absorbed into the cloth. If the stain remains, mix one tablespoon of ammonia with ½ cup of warm water. (Caution: Never mix chlorine bleach and ammonia – fumes are hazardous.) Sponge the stain with the ammonia solution. Blot until the liquid is absorbed. Sponge with cold water and blot dry Steps to Clean | Upholstery What you will need White vinegar Prewash stain remover detergent Steps to Clean Sponge the area with cool water, then sponge area using a solution of equal parts of white vinegar and cool water. Rinse with cool water. Cover stained area with a pad of absorbent material dampened with a prewash stain remover, liquid laundry detergent or a paste made of granular detergent and water. Change absorbent pad of material as it picks up the stain. Keep stain moist for up to 30 minutes. Rinse with water. Products with enzymes should not be used on wool or silk fabrics.",,https://web.archive.org/web/20201127204719/https://web.extension.illinois.edu/stain/staindetail.cfm?ID=96,https://web.extension.illinois.edu/stain/staindetail.cfm?ID=96,
